"""compelling photos capture pope francis' visit to cuba""",0
"""russian skater alina zagitova breaks world record set minutes earlier by teammate""",0
"""17-year-old snowboarder wins united states' first gold medal in pyeongchang""",0
"""angela merkel admits she only attending stupid work conference for free trip to argentina""",1
"""with big names like the cure and grimes shining at bestival toronto, it was the details and even a michigan-born techno artist that made it a wonderland""",0
"""stephen colbert teases viewers with spoof interview of donald trump's 'top cop'""",0
"""woman can't wait to get home and take off uncomfortable persona""",1
"""author of botched daniel holtzclaw profile apologizes for 'lopsided account'""",0
"""new claritin flamethrower incinerates whatever causing allergies""",1
"""nation's ninetysomethings gear up for last year of their lives""",1
"""james corden making major changes to show after london attacks""",0
"""desperate catholic church now offering sainthood to anyone who regularly attends weekly mass""",1
"""on 18th birthday, bindi irwin shares photo of steve irwin full of 'love and light'""",0
"""a big myth about how to spot a narcissist""",0
"""in-person visits with jailed parents are a child's right""",0
"""have obama's education policies weakened the democratic party?""",0
"""report: gop candidate against gay marriage was once a gay female impersonator""",0
"""how fake meat may change our future thanksgiving dinners""",0
"""mom really gunning to befriend babysitter during weekly 3-minute interactions""",1
"""this teacher remixes rap songs like 'bad and boujee' to teach history lessons""",0
"""'anthem' developers assure players whiteboard with words 'jetpack+guns?' will be playable game by friday""",1
"""area liberal no longer recognizes fanciful, wildly inaccurate mental picture of country he lives in""",1
"""dog feels like he always has to be 'on' around family""",1
"""'this is a pointless trip,' obama says while shaking hands with netanyahu""",1
"""st. vincent to world's catholics: stop donating all this crap to me""",1
"""whooshsnaps.biz committed to protecting users' personal information""",1
"""kellie pickler hilariously misses the buzzer in celebrity 'family feud' fail""",0
"""u.s. judge dismisses copyright infringement case against shakira""",0
"""a simple experiment in empathy""",0
"""cat seemed perfectly content right up until point he bolted out of room""",1
"""new study finds most of earth's oxygen used for complaining""",1
"""how to dress like an nfl superfan and still look good""",0
"""movies that make you want to travel every time you watch them""",0
"""gop delegate reports violent threats from trump supporters""",0
"""startling report finds evidence democrats may have attempted to influence 2016 election""",1
"""petco employee stocks gerbils by the cash register for impulse purchases""",1
"""these kids' space-themed halloween costumes were out of this world""",0
"""'the shining' is now 'the chickening,' so be afraid and chicken""",0
"""ferguson crisis is symptomatic of many other injustices""",0
"""guy you don't want to see will meet you there""",1
"""roadmap to leaving your corporate job and starting a creative business: 1 year after launch (part 6 of 6)""",0
"""baylor football coach ignoring 'culture problem' despite sex abuse""",0
"""what to do about charlottesville""",0
"""knife condemned to week inside saran-wrapped brownie pan""",1
"""dolores huerta calls out trump for treating latinos like 'newcomers'""",0
"""the paradox of addiction""",0
"""paul giamatti cuts back on acting to focus on signature line of shapeless khakis, rumpled polos""",1
"""watch this artist carve a watermelon into the night king from 'game of thrones'""",0
"""pet dog almost like disgusting family member""",1
"""the health care fight is driving more democrats to run for office""",0
"""45-year-old man self-conscious, embarrassed by new, unexpected changes his body going through""",1
"""sharon stone auctioned off to german conglomerate""",1
"""two dead in 'kind of brutal' slaying""",1
"""how lupita nyong'o got the role of trevor noah's mom in upcoming movie""",0
"""ruby rose and what makes gender non-conforming 'sexy' (or not)""",0
"""sweden to experiment with six-hour workday""",0
"""west virginia teachers plan statewide strike""",0
"""barron trump sprints off convention stage in tears after missing note during clarinet solo performance""",1
"""dr. king died fighting for economic justice. nearly half a century later, we continue his fight.""",0
"""soaring gas prices forcing more americans to drink less gas""",1
"""the truth about being 40""",0
"""10 resolutions every woman should make in 2017""",0
"""voter turnout reaches all-time low of 17""",1
"""gov. larry hogan receives blessings from pope francis on behalf of all cancer patients""",0
"""report: majority of americans experience profound sense of dread when asked to name favorite music""",1
"""audio guide clearly hates degas""",1
"""nurses ignore hospital regulations to grant dying man his final wish""",0
"""activists petition cupcake kingdom to address adorable housing crisis""",1
"""déjà vu?""",0
"""u.s. indicts 12 russian officials who will be indicted for 2018, 2020 election hacking""",1
"""underprotective father demands daughter arrive home by 10 a.m.""",1
"""45-year-old loser moves in with parents""",1
"""van jones: tough-guy 'trumpzilla' has become 'president snowflake'""",0
"""god sick of new angel's annoying fucking voice""",1
"""iran arrests fashion models in social media crackdown""",0
"""night watchman keeps leno under close surveillance""",1
"""university quickly slaps together rinky-dink ceremony for anyone graduating in december""",1
"""anchor ad-libs news with 97 percent accuracy""",1
"""jerry sandusky heads back to court to overturn child molestation conviction""",0
"""u.s. now 40 percent sports paraphernalia""",1
"""nikki haley takes a swipe at marco rubio, saying he 'believes in amnesty'""",0
"""nasa to send earth into space""",1
"""the bin ladens: a saudi bellwether""",0
"""woman mentally rearranging rankings of children while opening mother's day gifts""",1
"""what it's like to be suddenly poor and homeless at 70""",0
"""harry styles admits to chelsea handler that, yes, he has four nipples""",0
"""conscious business trumps the president's paris decision""",0
"""study finds 70% of bingo winners end up prizeless within 5 years""",1
"""thank you, america""",0
"""the fight to bring transparency to california's charter schools""",0
"""trump populism has won the gop civil war? not a chance""",0
"""aliens mourn as final cheers episode reaches alpha centauri""",1
"""man takes parents on tour of city where he came to escape them""",1
"""uncovered california: community college students' quest for mental health services""",0
"""mitt romney graciously accepts thing he has paid millions of dollars for""",1
"""paul ryan confident american people will warm up to tax plan once they realize life a cruel and meaningless farce""",1
"""both parties seem to be having a change of heart about federal power""",0
"""5 heroes who need your help amid aleppo crisis""",0
"""bruce springsteen proves he's 'the boss' by signing boy's tardy note""",0
"""weird kid opts to sit perfectly still, let universe decide his fate after teacher instructs class to pair up""",1
"""dysfunctional family statistically average""",1
"""who is hacking all of these 'glee' stars?""",0
"""chita rivera promises 'strength,' style and surprises at carnegie hall""",0
"""breaking: has the word 'breaking' lost all its meaning?""",1
"""wolf blitzer walks into middle of olive garden commercial to announce breaking election results""",1
"""this 594-foot-high basketball shot 'for mankind' is out of this world""",0
"""why send humans to space when we can send robots?""",0
"""why everyone should be making beer floats this summer""",0
"""photography series spotlighting iconic women over 70 proves the best is yet to come""",0
"""are there 22 patriotic house republicans?""",0
"""police fatally shoot black man in san diego suburb, sparking protests""",0
"""three questions about the aereo supreme court case that desperately need answers""",0
"""report: it not hard at all to imagine your coworkers' supple, nude bodies""",1
"""dozens of gravestones toppled, broken at philadelphia jewish cemetery""",0
"""with his new york walkover, donald trump takes a big step toward 1,237""",0
"""you'll never believe what these wedding dresses are made of""",0
"""experts: ebola vaccine at least 50 white people away""",1
"""bestselling author marie force provides her path to success""",0
"""states trying to defund planned parenthood may be breaking federal law""",0
"""obamas reunited live on tv for first time since leaving white house""",1
"""royal wedding photographer feeling pretty guilty about time he ran princess di off road""",1
"""republican supporter of kim davis contradicts his own stance""",0
"""wife too busy videotaping elk attack to save husband's life""",1
"""quincy suspects murder""",1
"""christmas really over, man realizes as iphone game switches out holiday icon""",1
"""this bracelet lets a dad feel what it's like to be pregnant ... in his wrist""",0
"""b condoms seeking faa permission to test drones for 'homeland security program'""",0
"""the one thing you need for positive change""",0
"""mexico's no. 1 baja beach resort: the villa del palmar, south of loreto""",0
"""opening soda bottle inadvertently makes man loser""",1
"""13 ways to reduce stress at the office without embarrassing yourself""",0
"""21 useful white elephant gifts under $20""",0
"""india continues surge towards status as first world nation by reelecting racist, right-wing authoritarian""",1
"""trevor noah 'fires' michelle wolf from 'the daily show'""",0
"""hillary clinton shows support for anti-muslim ban protesters""",0
"""trump backers share his animosity toward the media, poll shows""",0
"""women walk 100 miles to see pope francis, plead for immigration reform""",0
"""silence your thoughts with this simple technique""",0
"""new biblical text reveals god first sent christ to save elk as practice""",1
"""this is why you shouldn't skateboard drunk""",0
"""study: best method of finding job still excitedly circling newspaper listing in red marker""",1
"""climate change gets its due in the democratic debate""",0
"""gorgeous long exposure train photos prove the city has its own magic""",0
"""samsung slashes profit forecast after pulling plug on note 7 smartphone""",0
"""'new york times' corrects story by admitting they burned venezuela aid convoy""",1
"""nation gets really tired all of a sudden""",1
"""desperate snl releases 'best of melanie hutsell' dvd""",1
"""why this congressman is skipping the inauguration and marching with women""",0
"""resourceful man able to cobble together bad mood from handful of minor annoyances""",1
"""word origin comics: the abc's of education""",0
"""pence spends 621st straight sinful day coveting his neighbor's job""",1
"""'queer eye' emotionally reflects on the unique challenges black gay men face""",0
"""home homosexuality test now available""",1
"""domestic abuse survivor gives young victims the support she wishes she had""",0
"""grandma looking like absolute shit lately""",1
"""gladys knight sues to remove name from chicken and waffle restaurant""",0
"""fey rights group demands distinction from homosexuals""",1
"""a digital magna carta between two doors""",0
"""dreamers face nightmare of trump's deportation force""",0
"""machine guns are not protected by the second amendment, appeals court rules""",0
"""more than 10,000 migrants rescued from mediterranean in past 2 days""",0
"""haiku reviews: art 2014 roundup iv""",0
"""bette midler ruptures""",1
"""5 things you miss about married life as a divorced mom""",0
"""local grandmother beginning to realize family never even looked for better nursing home""",1
"""on-the-job sexual harassment: three women tell their sizzling hot tales""",1
"""where all the teachers are above aveage""",0
"""pope accepts senior analyst position at catholic think tank""",1
"""trump's not-so-new afghanistan strategy""",0
"""audio experts confirm whiny, irritating noises in secret recording devin nunes""",1
"""john legend sends personal message to manchester victim's family""",0
"""race is on to find treatment for mystery illness paralyzing children""",0
"""social engineering: 9 ways to keep your identity safe""",0
"""mitt romney still thinking about running for president in 2012""",1
"""human feet originally used for walking, anthropologists report""",1
"""dan harmon finally reveals reason behind 'rick and morty' delays""",0
"""how nebraska can return to college football greatness""",0
"""a new lena dunham show is coming to hbo""",0
"""broncos center apologizes to team after accidentally snapping ball to brady quinn""",1
"""nation admits they only care about freedom of speech for imparting information about 'star wars' shit""",1
"""exclusive: ginger minj's 'white christmas' video premiere""",0
"""women's soccer star says u.s. team is 'fighting for bigger picture' equality""",0
"""jimmy fallon could barely keep it together during this cardi b interview""",0
"""cholera outbreak makes americans glad they don't live in africa""",1
"""protest sparks after black man shot by police in minneapolis""",0
"""6 surprising things i learned from a visit to the er""",0
"""the iphone graveyard""",0
"""the role moderate republicans played in passing the civil rights act of 1964""",0
"""7 reasons we love matt bomer""",0
"""polio could be stopped worldwide by year's end, says gates foundation""",0
"""fugitive movie heroine cuts own hair perfectly""",1
"""man allegedly punches disabled veteran over a service dog""",0
"""5-year-old says 'sesame street' has sucked since 2010""",1
"""mysterious necrotic skin disease continues to eat away at baby's face weeks after being kissed by ted cruz""",1
"""celebrities: are they aware enough of aids?""",1
"""comic-con opens with traditional superhero flyover""",1
"""twitter rips hillary-bashing susan sarandon for women-unite speech at golden globes""",0
"""the makeup packing question""",0
"""sanders: 'everybody can bear some of the responsibility' for va troubles""",0
"""t.g.i. friday's bankrupt after spending billions on priceless americana""",1
"""sanders gains with democratic activists, but clinton still leads""",0
"""mtv shifts focus to youth""",1
"""lush unveils new line of anti-aging youthful maiden bloodbombs""",1
"""ira glass tries to explain 'this american life' at high school reunion""",1
"""arlen specter switches affiliation from alive to dead at last minute""",1
"""you may be funding the gun lobby without even knowing it""",0
"""batboy who died in tragic accident remembered""",0
"""game of thrones: tyrion will soon betray daenerys""",0
"""sad men nap sadly in this hilarious instagram account""",0
"""senate hopeful wants to woo black voters with 'kool aid, kfc and watermelons'""",0
"""this 'brilliant' new technology could spell the demise of the flu shot""",0
"""barbara bush passes away surrounded by loved ones, jeb""",1
"""bush campaign more thought out than iraq war""",1
"""dad's been on a parenting kick lately""",1
"""woman would have had awesome time aborting fetus if it weren't for angry protestors screaming outside clinic""",1
"""better skills for a new generation""",0
"""pizza hut's new 'hut swag' lets you wear your obsession on your sleeve""",0
"""teen's natural drive to murder sexual rivals successfully channeled into 'super smash bros.' victory""",1
"""10 lies everyone tells you about paris""",0
"""how to overcome the geographic handicap""",0
"""gop promotes carly fiorina to male candidate after strong debate showing""",1
"""sullen jeff sessions scrolls through minority incarceration statistics to cheer self up""",1
"""beyond meat researchers announce creation of fully conscious, plant-based veal calf""",1
"""kushner frantically searching desk drawer for bold solutions to today's most pressing issues""",1
"""magical girlfriend transmutes guilt into precious stones""",1
"""woman's body confusing jumble of celtic, egyptian, japanese symbols""",1
"""nation not sure how many ex-trump staffers it can safely reabsorb""",1
"""area insurance salesman celebrates 14th year of quoting fletch""",1
"""bill maher has superficial debate about 'n***a' after controversy""",0
"""jeb bush wants to cut all energy subsidies""",0
"""business solutions can make trade more inclusive""",0
"""online therapy necessary to address growing mental health burden""",0
"""fidelity matches some ira contributions""",0
"""man's weekly recycling just boxes of nestle drumsticks""",1
"""this designer is giving the olsen twins a run for their money""",0
"""ally sheedy knows you still think of her as an '80s basket case""",0
"""in case you didn't know, green and black tea come from the same plant""",0
"""trump motorcade picks up few lyft passengers to help president make ends meet""",1
"""celebrities mourn george michael after news of his death""",0
"""defunct 4-year-old sports blog still lurking on internet""",1
"""women and heart disease""",0
"""elizabeth warren: 'donald trump is a loser'""",0
"""thriving 'onion' puts another print edition out of business""",1
"""second-person narrative enthralling you""",1
"""presidential debate sidetracked by booker, de blasio arguing about best place in lower manhattan to get tapas""",1
"""reagan to be honored with $5,000-a-head funeral""",1
"""vladimir putin suggests american hackers framed russia""",0
"""man who enjoys thing informed he is wrong""",1
"""new iowa poll finds majority of democrats would vote for candidate named 'bobby cheeseburger'""",1
"""obama is like that really great neighbor who's moving out""",0
"""pediatricians announce 2011 newborns are ugliest babies in 30 years""",1
"""4 personal tips to set up for sleep success""",0
"""the black keys new album 'turn blue' is now available to stream in full""",0
"""jordan klepper channels jon stewart in his own search for sanity""",0
"""embed routines and rituals (principle no. 5 of the 7 principles of personal effectiveness)""",0
"""carly rae jepsen redid the 'full house' theme song for netflix reboot""",0
"""8 diy holiday gifts your friends will actually want""",0
"""half-dressed man frantically scrambles out of home after hearing toyotathon deals won't last long""",1
"""damning report claims mexican federal police participated in disappearance of 43 students""",0
"""establishment rallies 'round rubio""",0
"""u.n. warns trump may be 7 months away from acquiring nuclear weapons""",1
"""nick cannon responds to mariah carey's engagement in the best way""",0
"""astronomers admit they made neptune up""",1
"""now this is how you rock white-on-white""",0
"""dnc keynote speaker definitely not keynote speaker only because he's latino""",1
"""half of hollywood test group screened placebo film""",1
"""clinton appoints very special cabinet member""",1
"""thousands march in nyc to protest chokehold death""",0
"""'mad men' actor wants mississippi to find hope in his wedding""",0
"""brandon grant, vice president of impulse group, shares what pride means to him""",0
"""55 tips to lose the weight for good""",0
"""former nfl player to sue minnesota vikings over investigation into anti-gay allegations""",0
"""prison teaches beekeeping to inmates and it's all the buzz""",0
"""lax supervision plagued officer sex cases, ap investigation finds""",0
"""here's how a terrorist's son became a peace activist""",0
"""obama clears 2,000 square miles of u.s. airspace for new free-range drone preserve""",1
"""'tis the season to be cheeky with 'jingle butts' music video""",0
"""area lady's gentleman caller under employ of jiffy lube""",1
"""why pediatricians are so upset that trump rescinded daca""",0
"""guy who came in late not sure how much longer he should pretend to be frazzled""",1
"""company to use internet to waste money, employees' time""",1
"""sean penn seeks to sanction lee daniels over tactics in defamation fight""",0
"""equifax impressed by hackers' ability to ruin people's finances more efficiently than company can""",1
"""china tightens control over hong kong on 20th anniversary of takeover""",0
"""california mayor sleeps in cardboard box for night to 'experience' homelessness""",0
"""nation not sure what signals it gave off to make candidates think it would be into them""",1
"""video shows e-cigarette suddenly explode in new jersey woman's handbag""",0
"""nation's attractive people demand we send them all $200 checks""",1
"""loose-cannon cop who doesn't play by the rules uses unconventional filing system for paperwork while on desk duty""",1
"""new hampshire looking increasingly out of reach for donald trump""",0
"""high school nurse getting pretty good at spotting morning sickness""",1
"""support pours in for 4-year-old whose prosthetic was stolen""",0
"""no one knows how medieval nuns used this mysterious prayer wheel""",0
"""everything you worked so hard for lying in splinters at your feet""",1
"""46-year-old spinster dies surrounded by cats""",1
"""pope francis crushes small demon crawling across papal apartment floor""",1
"""johns hopkins doctors perform first successful surgery on broken thumb""",1
"""neighbor bragging about 20-pound box he fedexed""",1
"""turkey's president calls hitler's germany example of effective government""",0
"""little piggy dancing to rihanna's 'work' will make your day""",0
"""the first 'rogue one' trailer is a 'star wars' nerd's dream""",0
"""billcosby.com now somehow most eerie site on entire internet""",1
"""woman dozing at coffee shop has that dave eggers sex dream again""",1
"""meghan heffern of the cw's backpackers is a mickey mouse fan""",0
"""hillary clinton is not telling the truth about wall street""",0
"""writer unwilling to admit his screenplay perfect fit for justin long""",1
"""registered child sex offenders will soon have convictions noted on their passports""",0
"""laid-back company allows employees to work from home after 6 p.m.""",1
"""chris tucker to focus attention on smaller, more personal rush hour projects""",1
"""it's shark week!""",1
"""911 calls from parkland shooting reveal terror of parents desperate for answers""",0
"""watch a new scene and promo from 'the walking dead' season 6""",0
"""how to hack your new year's resolution for success""",0
"""shark attack claims life of some guy on tv""",1
"""fans erupt over fate of elias koteas' olinsky on 'chicago p.d.'""",0
"""guy just trying on shirt right in middle of store""",1
"""the right to know reader: our current laws do not protect you from toxic chemicals""",0
"""david brock urges cbs to reopen review of discredited benghazi report""",0
"""blindfolded panetta shipped to kabul in hilarious cia hazing ritual""",1
"""food hacks for the best tailgate ever""",0
"""hamburger for my valentine""",0
"""changing how we study political divisions just might help us heal them""",0
"""breaking: nunes memo exposes deep bias, corruption in devin nunes""",1
"""cia director quietly buys nuclear-attack insurance""",1
"""man who's only halfway through life can already guess how it's going to end""",1
"""trump catches self briefly believing own campaign rhetoric""",1
"""greek and turkish cypriots find common ground in effort to restore dilapidated monastery""",0
"""reply all email creates havoc for case western students' inboxes""",0
"""dear 2017""",0
"""to avoid disaster in syria, the u.s. should learn from iraq""",0
"""bruno mars reportedly offered halftime spot for super bowl 50""",0
"""connecticut governor says gun restrictions passed after newtown shooting earned him support""",0
"""woman spends entire date wondering if this the one she'll mace""",1
"""last cherry tomato in salad a wily little bastard""",1
"""breaking: fuck, fuck, fuck, this got out of hand""",1
"""local brother-in-law heard you can make shitload of money doing that""",1
"""study finds majority of accidental heroin overdoses could be prevented with less heroin""",1
"""study: other countries weird""",1
"""soybean pissed after learning trade war means trip to china canceled""",1
"""barack obama's endorsement couldn't come at a better time for hillary clinton""",0
"""pete buttigieg releases comprehensive list of fun personality quirks to include in articles about him""",1
"""russian tennis czar insults williams sisters""",0
"""a state senate race tied to personal appeal""",0
"""explosion used to signify big savings""",1
"""ted cruz's wife shudders after noticing twin beds pushed together""",1
"""my advice to high school grads""",0
"""teen jumps on whale shark like it's nbd""",0
"""this heartbreaking poem about dating with ocd is so spot on""",0
"""report finds poor often hit hardest by 18-wheelers""",1
"""bush disappointed to learn chinese foreign minister doesn't know karate""",1
"""obama hosts diplomatic talks at starbucks while oval office carpet cleaned""",1
"""faint hope granted by word 'presumptive' cruelly snatched from american people""",1
"""candidate with no chance of winning nomination settles on goal of crushing hickenlooper campaign""",1
"""friday's morning email: here's how trump is undermining obamacare""",0
"""truther jihadist wishes al-qaeda had committed 9/11 attacks""",1
"""cash-strapped moviepass limiting new users to one movie filmed in ceo's backyard per month""",1
"""congress sets date for obama's last state of the union address""",0
"""crowd cheers as 93-year-old fuckup finally graduates from college""",1
"""the importance of increasing efficiency in new york city government""",0
"""nation abuzz over c-span original movie""",1
"""a pakistani city hit 122.4 degrees in april, probably setting a world record""",0
"""bruce vilanch sodomized by homosexual""",1
"""this organization is helping women of color thrive in the communications field""",0
"""solidarity, prayers and support for torched st. louis churches""",0
"""how the axact scandal changed pakistan's media""",0
"""did melania trump really 'like' my tweet about her marriage?""",0
"""an educator's lament: part i -- symptoms of our educational demise""",0
"""jennifer lawrence honored robert de niro at the glaad media awards the only way she knows how""",0
"""how to educate the next generation of googlers: two lessons from the white house science fair""",0
"""'snl' version of angela merkel is not happy donald trump is time's 'person of the year'""",0
"""report: america still world leader in manufacturing excuses""",1
"""hillary clinton secures organized labor's prize endorsement""",0
"""plan to live in storage facility voiced""",1
"""actor nils hognestad performs in front of a live audience on some assembly required""",0
"""5 ways to make sense of your running data""",0
"""silvio berlusconi transferred to steamy all-female penitentiary""",1
"""obama speaks out for lgbt rights in kenya""",0
"""whatsapp to phase out subscription fees""",0
"""disgusted researchers can't even bring themselves to find out how much mayo the average american consumes yearly""",1
"""tina fey tells the 'most american white lady story' in new movie, 'whiskey tango foxtrot'""",0
"""here's why miley cyrus is my non-straight, non-binary role model""",0
"""fda confirms psilocybin reduces risk of mindlessly following society's rules like fucking lemming""",1
"""charleston church holds first service since shootings""",0
"""nasa: voyager-1 has officially carried remains of joan crawford outside solar system""",1
"""ns/nd/c/dwf wondering why she can't find someone""",1
"""report: american dream now an out-of-court settlement""",1
"""decision to circle parking lot produces carbon emission that finally does it""",1
"""hotel bar really hopping tonight, says hotel bartender""",1
"""woman went into labor on beach in nice during attack""",0
"""company creates brilliant first-person shooter experience in chatroulette""",0
"""trump's budget is a death sentence for the als community""",0
"""people are loving this video of beyoncé and jay-z doing the electric slide""",0
"""10 things i learned as a new adjunct teacher""",0
"""un chief warns trump not to ditch iran nuclear deal""",0
"""man at bar has incredibly complicated reason for why he enjoys rolling rock""",1
"""the inspiration of muhammad ali: a black-american muslim perspective""",0
"""what olympic swimmer ryan lochte eats for breakfast will shock you""",0
"""executive fascinated by electrician's lunch""",1
"""why is a dairy farmer with no intel experience the house intelligence committee chairman?""",0
"""of course sean spicer's goodbye email contained a typo""",0
"""woman conducting ongoing scientific experiment on own skin""",1
"""high school custodian offers students inspired guidance""",0
"""all the women i have been""",0
"""cheney regrets buying bush laser pointer""",1
"""jeff flake delivers searing, critical applause for trump during state of the union""",1
"""ariana grande reportedly dating 'snl' star pete davidson""",0
"""vatican employees unable to relax at holiday party with pope around""",1
"""if you don't think paul manafort can get trump elected, you don't know paul manafort""",0
"""ny times columnist david brooks explores sin, virtue in new book""",0
"""five minutes of watching indian channel leads to five hours of watching indian channel""",1
"""gop voters want an outsider. can marco rubio convince them he is one?""",0
"""gop lawmaker stands by claim that islam is 'a cancer' in america""",0
"""russian orphans devastated after realizing trump tower meeting not about getting them adopted""",1
"""justice department sues to block at&t's merger with time warner""",0
"""what not to wear to a wedding, according to etiquette experts""",0
"""how to take your dream vacation without a guidebook or expensive cell charges""",0
"""jim parsons is having a divine moment""",0
"""3-day waiting period leads to far more feasible murder plot""",1
"""bill maher calls college basketball 'a complete sham' on 'real time'""",0
"""listen to the spoof of ben carson's hip-hop radio ad""",0
"""yes, you can use government money to get out of student loan default""",0
"""yahoo's newfront pulses to steve aoki's edm beat""",0
"""apple co-founder steve wozniak ditches facebook after data scandal""",0
"""john kelly struggles to maintain believable trump impression during phone calls with parkland survivors""",1
"""sen. tim scott responds to john kelly: 'no compromise to make' on civil war""",0
"""vladimir putin, florida man, arrested for trespassing at supermarket""",0
"""turns out, michael phelps was listening to future during 'angry face'""",0
"""emails show richard spencer bounced a $10,565 check for florida event""",0
"""esl textbook concentrates on food-preparation vocabulary""",1
"""nation's sanitation workers announce everything finally clean""",1
"""fans shocked after marie kondo reveals she has been dating untidy cupboard for past 6 months""",1
"""man who said 'yes' to life found with mountain bike at bottom of gorge""",1
"""koch brothers group slams donald trump's immigrant ban as 'counterproductive'""",0
"""the things moms carry""",0
"""police seek poorly drawn man""",1
"""on the menu: 7 questions with chef luigi fineo""",0
"""report: most americans' retirement plans consist of hoping their random junk turns out to be collector's item worth millions""",1
"""handing out pills, getting drunk: new allegations surface against trump's va pick""",0
"""backing devos repeal of obama rules, for-profit colleges vilify students""",0
"""petting zoo all goats""",1
"""aviva sees the light""",0
"""t-mobile announces wireless service now covers 70% of your apartment""",1
"""trump casually informs pence he going to make one or two appearances during speech""",1
"""watch rory gilmore geek out with michelle obama in 'gilmore girls' teaser""",0
"""new anti-drug campaign thinks emojis will finally get teens to listen""",0
"""hanes, fruit of the loom locked in bitter struggle no one else aware of""",1
"""kid figures he'll go down slide 35 more times then call it a day""",1
"""woman admits stealing cop car, speeding off while handcuffed""",0
"""thomas pogge has 'done damage' to yale philosophy department, colleague says""",0
"""what these celebrities have to say about bullying may not be what you're expecting""",0
"""report: 5th floor a bunch of pompous dicks""",1
"""trump's immigration proposals would change the identity of america""",0
"""bill maher says fox news is reason america is so polarized""",0
"""world's religious leaders admit they just love getting to wear frilly little gowns and having a blast""",1
"""'what a crew!' comments man on instagram photo of fucking backstabbing traitors who couldn't be bothered to invite him to margarita night""",1
"""man feels automatic connection with attractive woman""",1
"""for $10, new york city students see 'hamilton' and rap for lin-manuel miranda""",0
"""red hot chili peppers accidentally write song about new hampshire""",1
"""google introduces a new way to screen telemarketers""",0
"""corey lewandowski cluelessly turns bomb suspect search into immigration rant""",0
"""nom funneled millions to fight maine marriage equality, but had only one big donor from the state""",0
"""jenna bush's federally protected wetlands now open for public drilling""",1
"""the importance of adding stress relief to your to-do list""",0
"""breaking: israelites in sinai suddenly achieve freedom from pharaoh -- good times forecast""",0
"""here are the most breathtaking new year's eve fireworks displays""",0
"""man spends entire marketing meeting nodding""",1
"""man cautiously avoids barnes & noble section where teens check out graphic novels""",1
"""lunch barely misses area man's vital organs""",1
"""'deadpool 2' trailer debuts josh brolin's cable and other x-citing mutants""",0
"""donald trump flat out lies about his reaction to charlottesville""",0
"""cancer walk goes under 15-straight miles of high tensile power lines""",1
"""in kenya's forbidden forests, conservation can turn violent""",0
"""texas man kills co-worker, then takes own life""",0
"""the best far-flung hotels worth the trip""",0
"""watch as stephen colbert hilariously tries to seize control of the dnc podium""",0
"""gop lawmaker, already punished for claiming parents' money as his own, does it again""",0
"""disappointing prince vaults found to contain 37,000 hours of billy joel covers""",1
"""hmo targets blacks with 'rapping good' health campaign""",1
"""how does one set a price on a historic site?""",0
"""#trybeatingmelightly shows pakistani women won't stand for wife-beating bill""",0
"""aliens might be way bigger than we ever imagined""",0
"""archaeologists uncover greek amphitheater where first prick saved seats""",1
"""obama slips 'hope' into speech for the fans""",1
"""i'm going to keep smiling""",0
"""man brings lunch from home to cut down on small joys""",1
"""longtime teacher retires without changing a single student's life""",1
"""budget cheat day lets government splurge on anything it wants once a week""",1
"""fiorina spotted in indiana ahead of cruz announcement""",0
"""study: those who go to college earn more degrees over lifetime than those who do not""",1
"""returning west virginia teachers unceremoniously toss hundreds of dead class pets into trash""",1
"""crossing the axis of evil""",0
"""god feeling down in dumps after death of grandmother""",1
"""airline passengers! is there a right to recline?""",0
"""where to watch fourth of july fireworks in illinois""",0
"""the swimsuit guide no woman should have to read""",0
"""trevor noah explains why he's always seen black women as the strongest leaders""",0
"""yup, there's now an ee cream""",0
"""dad's fake movie poster gives bedtime with a toddler the dramatic treatment it deserves""",0
"""zangief blasted for disrespectful celebration after fight in spain""",1
"""'simpsons' creator on apu debate: 'people love to pretend they're offended'""",0
"""watch live: music producer jermaine dupri talks new show""",0
"""the first 'assassin's creed' trailer levels up video game movies""",0
"""effective pr on a start-up budget""",0
"""white house staff frantically shredding trump campaign aides""",1
"""man who just bought mayan headdress, 4 crates of corn pretty sure you'll be looking like the fool when apocalypse happens""",1
"""white castle crave case handcuffed to wrist""",1
"""gwen stefani teases possible no doubt album""",0
"""why i'm proud of 'that belly'""",0
"""u.s. leads world in mexican-food availability""",1
"""don't sleep on target's chic new modern home collection with dwell magazine""",0
"""james bond fans concerned after learning new film's shooting locations all in new hampshire""",1
"""kim kardashian urges all parents to 'do something' in wake of recent shootings""",0
"""up to 50,000 cases of cholera expected in somalia by this summer: who""",0
"""iraq declares partial law""",1
"""berkeley gets trolled by the alt-right -- again""",0
"""hm, i wonder what mark zuckerberg's up to on facebook right now""",0
"""gun lobby politicians like bob goodlatte enable social media killers""",0
"""tig notaro discusses her amazing topless performance with conan""",0
"""baby has sinking feeling he left home without oversize multicolor plastic keys""",1
"""william barr assures senate he will let donald trump finish his job without any interference""",1
"""child blissfully unaware of motel swimming pool's sordid past""",1
"""whales beach selves in attempt to purchase 'the onion book of known knowledge'""",1
"""escaping the higher education stockholm syndrome""",0
"""drexel professor says 'white genocide' holiday wish was 'satirical'""",0
"""mark zuckerberg promises that misuse of facebook user data will happen again and again""",1
"""valiant fact-checkers once again save american political system from descending into corruption""",1
